DEPTH,GR,RT,NPHI,RHOB,LITHOLOGY,VSHALE,POROSITY,SW,NET_PAY,HCPV
1014.0,46.455949619922386,22.174927288411258,0.2927636299904735,2.0060567851645836,SANDSTONE_POROUS,0.08069937024902982,0.3415161225211205,0.17697022222721304,0.5,0.14053896921219086
1014.5,36.80303143314546,21.653518638141545,0.3089434173760989,1.91136729196738,SANDSTONE_POROUS,0.0,0.37829980203126756,0.16167473447766,0.5,0.1585691409924555
1015.0,35.81348755956774,21.12047186299215,0.2725243410935564,1.9328830761254947,SANDSTONE_POROUS,0.0,0.35357032929662824,0.17515191422309692,0.5,0.14582090465391653
1015.5,35.95775337731498,21.97639315436083,0.31372584435677275,1.9553035308786169,SANDSTONE_POROUS,0.0,0.3673770037303207,0.16525413440341571,0.5,0.15333321748957304
1016.0,38.23119298992327,19.171419604439027,0.3078032360247097,1.895271757446072,SANDSTONE_POROUS,0.0,0.3826071460589997,0.16988784048791156,0.5,0.15880342212989662
1016.5,41.06675511140115,19.990024196305324,0.2936662438937877,1.994591053544851,SANDSTONE_POROUS,0.013334438892514377,0.3454418935999693,0.18427263407385086,0.5,0.140893202973422
1017.0,42.004115869821824,17.53229322799752,0.3179077709971706,2.068241576153391,SANDSTONE_POROUS,0.0250514483727728,0.33524431696725465,0.2027504011539944,0.5,0.13363669860877345
1017.5,38.29774050300573,20.152442598745115,0.3289719585603998,1.965320472036529,SANDSTONE_POROUS,0.0,0.37196462411761533,0.17044215829041245,0.5,0.1542830853876635
1018.0,44.752009692951866,18.862101410640555,0.310141918081804,1.9187269349705296,SANDSTONE_POROUS,0.05940012116189832,0.37666885753468093,0.17397536522848395,0.5,0.15556887773744452
1018.5,43.16812744171384,19.851156928943716,0.28679582481138766,1.9546182450333354,SANDSTONE_POROUS,0.039601593021423034,0.3541196563349861,0.18038464417760447,0.5,0.14512095406535203
1019.0,40.66098689297288,18.732384561663988,0.2712959057131532,2.0526980173692944,SANDSTONE_POROUS,0.008262336162160988,0.3166485536537601,0.20766746826163596,0.5,0.12544547509388748
1019.5,34.22172997021282,21.14340734278404,0.31421039486645963,2.0154268458294657,SANDSTONE_POROUS,0.0,0.349400092636422,0.17714626713420367,0.5,0.14375258524476744
1020.0,42.22818350332576,18.434516873728818,0.3072950260958115,2.051677795700565,SANDSTONE_POROUS,0.027852293791571992,0.33495727192652236,0.1978960922722038,0.5,0.1343352683670528
1020.5,30.358819918332614,19.104817684784866,0.2911243458343847,2.0251915528637965,SANDSTONE_POROUS,0.0,0.33489806598876914,0.19442782643714285,0.5,0.13489228147028495
1021.0,41.078379762925856,20.462462139547124,0.2680680638064252,2.054661715561236,SANDSTONE_POROUS,0.013479747036573198,0.314439572642232,0.2000904530911336,0.5,0.12576160804123268
1021.5,33.492333965603386,20.79993465082731,0.2997902032201748,2.0516027479129866,SANDSTONE_POROUS,0.0,0.3312276022425157,0.18840178077780925,0.5,0.13441186606863093
1022.0,36.963427568988436,23.852598597448562,0.2884529499064606,2.018993078322808,SANDSTONE_POROUS,0.0,0.33544069364328855,0.17372363665571103,0.5,0.13858335823063112
1022.5,43.73146774262783,21.262871298435456,0.29965257969006576,1.9884199416571515,SANDSTONE_POROUS,0.04664334678284785,0.35030509540347177,0.1761915595701268,0.5,0.14429214715948602
1023.0,40.41979025693832,19.218437701128625,0.2811898068837452,1.9875027534228153,SANDSTONE_POROUS,0.005247378211729004,0.34135164482889824,0.1901872809253283,0.5,0.13821545182975084
1023.5,41.17726497301043,20.61119864101128,0.27243110277328264,2.017035943821811,SANDSTONE_POROUS,0.014715812162630381,0.3280228411376077,0.1911114902847139,0.5,0.1326669535601868
1024.0,47.27525231667106,21.039954289689536,0.2837476933165207,2.045617418480747,SANDSTONE_POROUS,0.09094065395838821,0.3250200834822764,0.19090175278793706,0.5,0.1314865899271141
1024.5,39.78520801902037,21.357806324364518,0.30577566409162343,1.950509995735624,SANDSTONE_POROUS,0.0,0.36485450000471353,0.16878913221914918,0.5,0.1516355127813332
1025.0,38.3560238418258,19.620568341571353,0.29859307657885764,1.9386667899241399,SANDSTONE_POROUS,0.0,0.3648520564942349,0.1761042833280523,0.5,0.15030002328227582
1025.5,50.09409457847656,19.4348830646494,0.30381406511602776,1.900111771794858,SHALE,0.12617618223095697,0.3791458895898751,0.17027276616665438,0.5,0.15729383509434508
1026.0,37.96898104684349,18.60642202973932,0.2961459711791951,2.0518885700805227,SANDSTONE_POROUS,0.0,0.3293188734439846,0.200352356407637,0.5,0.13166953056998693
1026.5,47.51610015053392,20.50289666307325,0.2926050935071573,2.041913832209183,SANDSTONE_POROUS,0.09395125188167404,0.3305710824477656,0.1901384889305784,0.5,0.1338583981735009
1027.0,41.700012961637185,21.324197668284725,0.27173086056188994,1.9985631275431406,SANDSTONE_POROUS,0.021250162020464813,0.33327054314665994,0.18493079230943454,0.5,0.13581927877457625
1027.5,44.41840099703901,22.659151413947583,0.2908226527685866,2.003186995343378,SANDSTONE_POROUS,0.0552300124629876,0.3414152671893303,0.1751208074351191,0.5,0.1408131749642289
1028.0,39.33556989190254,17.99982952047171,0.33779866199844666,2.058240821330352,SANDSTONE_POROUS,0.0,0.34822029423245004,0.19264344470490644,0.5,0.1405689686176774
1028.5,36.63121032466017,22.82399643532417,0.26067332428569706,1.9094951608054496,SANDSTONE_POROUS,0.0,0.35473206795937895,0.16793693139717344,0.5,0.14757972649905363
1029.0,44.73889590659344,16.832015774351415,0.2864554653362539,2.0364332061096064,SANDSTONE_POROUS,0.05923619883241802,0.3291570641500644,0.21075178644859974,0.5,0.129893312429131
1029.5,45.56889848748124,20.328344708803044,0.29980873506410227,1.914883721437231,SANDSTONE_POROUS,0.06961123109351552,0.37266687618743566,0.1693833462098104,0.5,0.15477165683862534
1030.0,40.519638794750584,19.818252459590727,0.30212445967624474,2.0579870183116395,SANDSTONE_POROUS,0.006495484934382301,0.33046010307701945,0.19345982795278208,0.5,0.13326467419524032
1030.5,48.21671725256797,20.073102686873735,0.2474006603312704,1.9654767387863419,SHALE,0.1027089656570996,0.3311316214425013,0.19183798343992797,0.5,0.1338039994658891
1031.0,39.70313767074417,20.245437757507183,0.3516791159913328,1.9889422379736346,SANDSTONE_POROUS,0.0,0.37616009194304983,0.16815361396639422,0.5,0.15645370652644744
1031.5,38.07304562080376,24.072810327114688,0.28916168204253445,2.0177451500713075,SANDSTONE_POROUS,0.0,0.33617321978753767,0.17255041124948153,0.5,0.13908319623106785
1032.0,32.44595305996395,21.069413458821337,0.3074380567115271,2.000018323930168,SANDSTONE_POROUS,0.0,0.350683172619349,0.17680777531030345,0.5,0.1443398305148814
1032.5,35.694796494575904,20.9978719830196,0.32841388283023726,2.0030788951640903,SANDSTONE_POROUS,0.0,0.36024363985024277,0.1724084492646814,0.5,0.14906729627309903
1033.0,41.340918293040204,20.904095401967492,0.2939618078606984,1.970097546954194,SANDSTONE_POROUS,0.01676147866300255,0.3530119503078662,0.1763345494529215,0.5,0.14538187354941576
1033.5,44.89651781799204,22.237454796359643,0.2677958259964413,2.0293713911047404,SANDSTONE_POROUS,0.06120647272490052,0.32196718842102656,0.18745125619606653,0.5,0.13080701724879476
1034.0,38.79211388311073,17.305953492991254,0.30615193946090075,1.8905555368620344,SANDSTONE_POROUS,0.0,0.3832106555298339,0.1785283399723857,0.5,0.15739834666918145
1034.5,39.21360501774804,23.255859758127468,0.2965791917908402,1.9825252935495081,SANDSTONE_POROUS,0.0,0.35055465845617517,0.16835288641958834,0.5,0.14576888492862256
1035.0,36.24388986728553,22.196527178745182,0.2918054638095237,2.0315895882607644,SANDSTONE_POROUS,0.0,0.3332998263711969,0.1812445292459568,0.5,0.13644552812139507
1035.5,42.48528580981261,21.766288482791296,0.28213788712678645,1.9711157220027713,SANDSTONE_POROUS,0.031066072622657613,0.3467914520474019,0.17590651915641628,0.5,0.1428942874222721
1036.0,45.484710268489366,22.078515058602928,0.3069565293848625,2.0395977833333907,SANDSTONE_POROUS,0.06855887835611707,0.33844863337928255,0.17896364408834667,0.5,0.13893931630650266
1036.5,35.204116909288935,20.203544240812853,0.298660298847866,2.0569751602774935,SANDSTONE_POROUS,0.0,0.32903464630954105,0.19243634417207056,0.5,0.13285821093389136
1037.0,36.27988953052338,19.121573314932466,0.2882560643346829,2.0374030284341904,SANDSTONE_POROUS,0.0,0.32976347809637463,0.19736863742305566,0.5,0.13233925487630274
1037.5,39.138193762059934,18.94260576264846,0.3009527858727948,2.018152024959907,SANDSTONE_POROUS,0.0,0.34194547628188005,0.19123429820607116,0.5,0.13827688655018697
1038.0,47.564497813727094,19.846747094027435,0.2818547203586489,2.116660799653741,SANDSTONE_POROUS,0.09455622267158867,0.30254529967819077,0.21115794730638174,0.5,0.11933022761547495
1038.5,39.65678011339209,20.129546670284558,0.31379663199392993,2.0169287597375454,SANDSTONE_POROUS,0.0,0.3487380857734663,0.1818972498280407,0.5,0.1426517935304887
1039.0,42.957076910594964,18.191430436408638,0.28968015607013986,2.086674606824379,SANDSTONE_POROUS,0.03696346138243704,0.3155447426337429,0.21146969345298944,0.5,0.12440829631914142
1039.5,44.10752894790215,18.5783803300211,0.30544436989510826,2.0229828994079155,SANDSTONE_POROUS,0.05134411184877692,0.3427273669451555,0.1926592211773171,0.5,0.13834888967667464
1040.0,47.37222699471779,20.819912412937335,0.3040253488258814,2.030428995184038,SANDSTONE_POROUS,0.0921528374339724,0.339761463751111,0.18358151154484062,0.5,0.13869377033549724
1040.5,40.74078831860463,20.47146056965714,0.29684086796488135,1.9340269096496898,SANDSTONE_POROUS,0.009259853982557863,0.36538197651283766,0.17215552855459826,0.5,0.15123972461097315
1041.0,36.287359011056786,20.57486028043162,0.27530231002412514,1.9364992269398091,SANDSTONE_POROUS,0.0,0.35386351048484765,0.1773120620669794,0.5,0.14555962087525956
1041.5,47.264008774790845,18.069225299750126,0.2991149802323481,2.0255242752319007,SANDSTONE_POROUS,0.09080010968488557,0.33879255822771925,0.1976236338386641,0.5,0.1359195708766301
1042.0,29.508944437698545,20.019993046448164,0.2725838502976741,2.0671241824741236,SANDSTONE_POROUS,0.0,0.312920960762739,0.2032712197931361,0.5,0.12465656768482848
1042.5,38.36671502407257,21.208047654763202,0.2797375185252111,1.9673767950849057,SANDSTONE_POROUS,0.0,0.3467242759035432,0.1782411248614716,0.5,0.14246187547485822
1043.0,48.34595151093633,18.978606108160676,0.3059989643217032,2.0096162991318436,SANDSTONE_POROUS,0.10432439388670414,0.347055149090596,0.1882399769875157,0.5,0.1408627479061917
1043.5,43.74612284091566,20.414225522714055,0.333721351267885,2.073612923339399,SANDSTONE_POROUS,0.046826535511445756,0.3415234261371549,0.18444018819524852,0.5,0.139266390573666
1044.0,32.326499985987844,17.758285152540058,0.3260167570590821,1.936699716593958,SANDSTONE_POROUS,0.0,0.379159979561675,0.17812279678870802,0.5,0.15581147178590005
1044.5,46.5938257290756,22.065883285606127,0.29659814852773914,1.9455543111116869,SANDSTONE_POROUS,0.08242282161344497,0.3617674648360857,0.16747590936282195,0.5,0.15059006484238976
1045.0,42.6068263539535,21.147894752042678,0.2911635778560763,1.9899226874976341,SANDSTONE_POROUS,0.03258532942441876,0.3456052169590581,0.17907239811494743,0.5,0.14185843097858142
1045.5,39.39878895972376,21.772747561826208,0.28072963692602987,2.011547123512945,SANDSTONE_POROUS,0.0,0.33383538709545585,0.18270629887251114,0.5,0.13642077954328652
1046.0,44.79181781554752,19.446620829170808,0.29908076247353155,2.0190319511856063,SANDSTONE_POROUS,0.05989772269434397,0.34074282027143055,0.18940599569057628,0.5,0.1381020435617526
1046.5,44.38952322142266,21.44598936267137,0.340421406847249,2.034579381823238,SANDSTONE_POROUS,0.054869040267783206,0.3567017998408251,0.17229162439319842,0.5,0.14762253366113592
1047.0,48.37820217685453,19.384955196450715,0.2678255230941061,1.9622122301472367,SANDSTONE_POROUS,0.10472752721068161,0.34233329786607225,0.18882563974358216,0.5,0.13884599694549046
1047.5,38.254278274162466,19.25122160875539,0.28682986378481695,2.088402443810434,SANDSTONE_POROUS,0.0,0.3135960095256103,0.20684395588497886,0.5,0.12436528518279477
1048.0,44.91331658836192,20.165091668959114,0.30386420155753924,1.999963712590674,SANDSTONE_POROUS,0.061416457354524036,0.3489127939331108,0.18164586444899747,0.5,0.142767113930908
1048.5,43.56227937717965,20.27151488325501,0.295416250822086,1.9080945378818452,SANDSTONE_POROUS,0.04452849221474562,0.3725279624165444,0.16968385809305983,0.5,0.15465799025307936
1049.0,35.638962839542415,18.543065430173304,0.31052850225501155,1.986134229293068,SANDSTONE_POROUS,0.0,0.35643569679627307,0.18542596686278526,0.5,0.1451716315467068
1049.5,44.43140671668347,18.746370998689564,0.29739900479080134,1.9761599384134345,SANDSTONE_POROUS,0.055392583958543365,0.35289346045193565,0.18626887654620808,0.5,0.14358019601652494
1050.0,32.80278445753347,20.667110036136684,0.29681247140564154,1.9679548864482825,SANDSTONE_POROUS,0.0,0.3550865731427352,0.17630652390814944,0.5,0.14624124687274134
1050.5,46.015077425141584,22.093279321793936,0.3107107425218628,1.9915039571558695,SANDSTONE_POROUS,0.0751884678142698,0.3548996266682437,0.17061093980972003,0.5,0.14717493391212794
1051.0,43.51600288986007,15.926979952058318,0.2688292727372387,2.0666403976276757,SANDSTONE_POROUS,0.04395003612325086,0.31119027345114186,0.22916578582807867,0.5,0.11993805494682813
1051.5,35.62035312262881,17.99193716507791,0.3095603907027382,2.004308817997126,SANDSTONE_POROUS,0.0,0.35044418989769455,0.19146292195537418,0.5,0.14167356065879896
1052.0,39.143965412529745,20.630478262874938,0.25051688001109473,2.113173067902011,SANDSTONE_POROUS,0.0,0.2879332679140289,0.21761860153101098,0.5,0.112636816408162
1052.5,40.14150006895803,19.86352317547838,0.2989077911233629,2.0044142949229933,SANDSTONE_POROUS,0.0017687508619753877,0.34508592740319866,0.18504916066875504,0.5,0.1406140330893189
1053.0,46.223515867739124,15.628815739806534,0.30522842710646153,1.9774948627876034,SANDSTONE_POROUS,0.07779394834673906,0.3564036490721388,0.20199347097815978,0.5,0.14220621946338774
1053.5,38.42564762882073,18.01473801532719,0.33277045472925615,2.0332131576259713,SANDSTONE_POROUS,0.0,0.3532903311143337,0.18980025096151265,0.5,0.14311786880327865
1054.0,36.334438919821814,20.698410744857714,0.30327279530195,2.09326424227872,SANDSTONE_POROUS,0.0,0.32034420302105976,0.1952797181552684,0.5,0.12889373867121656
1054.5,36.37770363855602,18.558768426407187,0.333846550914603,1.9838483024835203,SANDSTONE_POROUS,0.0,0.3687874262198711,0.17913969385264783,0.5,0.15136147979506873
1055.0,39.128203127551025,18.322203280817202,0.31882644538767735,1.9426292272453896,SANDSTONE_POROUS,0.0,0.3737680023164479,0.17789000259310322,0.5,0.153639205707578
1055.5,35.385731448149905,19.915738150433057,0.3125754869316528,2.1083706932262376,SANDSTONE_POROUS,0.0,0.3204178364275726,0.1990341608226741,0.5,0.12832187062079692
1056.0,39.4814876133461,20.793095151230276,0.31772809348459924,1.9825949772603761,SANDSTONE_POROUS,0.0,0.3611079930270341,0.1728406287297734,0.5,0.14934693023644743
1056.5,35.86527899110445,17.303056068302027,0.3170588187432862,1.9533047565688497,SANDSTONE_POROUS,0.0,0.3696491801083553,0.1850935796635199,0.5,0.1506147450712073
1057.0,39.88291151639436,18.243996394537408,0.3092565824879993,1.970387014614333,SANDSTONE_POROUS,0.0,0.3605716201487472,0.18479532463169104,0.5,0.14696983527519233
1057.5,40.080937966593595,19.296785625728464,0.28821488516160765,2.0327353951606675,SANDSTONE_POROUS,0.0010117245824199372,0.331157322835147,0.19564360666225247,0.5,0.13318425491153146
1058.0,35.222085370072485,19.035308840676297,0.31357218339259835,2.029958953945114,SANDSTONE_POROUS,0.0,0.3446773177735373,0.18925608025434795,0.5,0.13972251982956765
1058.5,40.05282072937569,19.51710303235417,0.31367125841787896,2.0416783809461063,SANDSTONE_POROUS,0.0006602591171961158,0.3411755137707254,0.18882390627759899,0.5,0.13837671026713516
1059.0,36.824469536880265,20.27105741682872,0.3129810358538653,2.0524712253712023,SANDSTONE_POROUS,0.0,0.33755984357202284,0.18726367006401054,0.5,0.13717357419924628
1059.5,36.2281136917309,21.24778110442485,0.31660314937266415,1.951445802970597,SANDSTONE_POROUS,0.0,0.36998466469524205,0.1668791173566068,0.5,0.15412097520770998
1060.0,48.30321590584549,19.96627665227163,0.3013435669878824,2.0208277357485103,SANDSTONE_POROUS,0.10379019882306864,0.341330045388332,0.18660335540959397,0.5,0.13881835680838012
1060.5,41.10226730294011,20.21188900696343,0.2563610066957474,1.9515464580172075,SANDSTONE_POROUS,0.013778341286751417,0.33983309182750776,0.18628307160047083,0.5,0.13826396982519737
1061.0,47.19465797272475,23.121039219925528,0.3020946047715834,2.0011566691585205,SANDSTONE_POROUS,0.08993322465905935,0.34766649354987633,0.17024563935915618,0.5,0.14423889453586086
1061.5,42.39811402475231,16.507177302198222,0.30296479205880206,1.925339090344591,SANDSTONE_POROUS,0.029976425309403875,0.37107661107649464,0.18877414840063816,0.5,0.15051346991456727
1062.0,39.16808219014874,16.229226987125855,0.2986891357057725,2.0187736521583615,SANDSTONE_POROUS,0.0,0.34062527932004943,0.20740380348125503,0.5,0.13498915041360313
1062.5,42.09781762207371,20.335649338138197,0.2989860549275894,1.9846559062090194,SANDSTONE_POROUS,0.02622272027592141,0.3511124498246979,0.17974932085755171,0.5,0.14400011271203864
1063.0,37.10686462739819,22.74497175948154,0.28289026209280044,2.0016221699268324,SANDSTONE_POROUS,0.0,0.3379232613716025,0.17659634893731227,0.5,0.1391236235961942
1063.5,33.846876540533884,21.492987222829406,0.3090666393098913,2.0641432072856274,SANDSTONE_POROUS,0.0,0.3320656810835434,0.1848715683298663,0.5,0.13533808891655175
1064.0,49.39347875027565,19.893806152231118,0.27338293988059026,2.0273673019729888,SANDSTONE_POROUS,0.1174184843784456,0.3253680450999955,0.1961140328737369,0.5,0.13077940280359573
1064.5,42.021184225322614,17.05450959561665,0.27595976445305137,2.0022675585391747,SANDSTONE_POROUS,0.02526480281653267,0.33426244024495755,0.20617467194113065,0.5,0.13267299564260582
1065.0,32.4770236937584,19.67135897036349,0.33509883747880637,1.896202731243772,SANDSTONE_POROUS,0.0,0.39597283351401774,0.16205406755655802,0.5,0.1659019126005877
1065.5,37.322510385703865,18.854403155409106,0.25598974381535766,1.9283560974825122,SANDSTONE_POROUS,0.0,0.34667484236752355,0.18906615324484013,0.5,0.14056518174716728
1066.0,34.48074160406649,19.078431027164395,0.3107367228521774,1.9831009057396256,SANDSTONE_POROUS,0.0,0.35745899605044457,0.18228248896673885,0.5,0.14615024027340892
1066.5,44.61504185891351,20.73744864696363,0.26654981693725205,1.984499501398911,SANDSTONE_POROUS,0.05768802323641884,0.33494172622653173,0.1865931057568413,0.5,0.13622195464118275
1067.0,46.75495411422178,19.109439594797223,0.29265024196981826,1.989682397661987,SANDSTONE_POROUS,0.08443692642777227,0.3464213641176403,0.187937682163229,0.5,0.14065786794677348
1067.5,36.10129918088439,20.56221702303312,0.3082661557299021,2.008440186177969,SANDSTONE_POROUS,0.0,0.348545142659506,0.18007296079399893,0.5,0.14289079342522099
1068.0,48.831779181405395,18.48109114857437,0.28474652196410577,2.079484480969901,SANDSTONE_POROUS,0.11039723976756743,0.3152567515972343,0.20999758904126525,0.5,0.12452679691641702
1068.5,40.26265163159609,20.55344358090935,0.33248147602974876,1.8889386792326093,SANDSTONE_POROUS,0.003283145394951159,0.39686538067165944,0.15818197570697817,0.5,0.16704421533365718
1069.0,31.871479033040274,21.672078397400753,0.28637849753248334,1.9711961791107924,SANDSTONE_POROUS,0.0,0.3488873763084258,0.17522939928462958,0.5,0.14387602546995493
1069.5,37.18846448231236,20.859478184249,0.3337009211659039,1.9829505072859963,SANDSTONE_POROUS,0.0,0.3689866704962864,0.168880735496979,0.5,0.15333596509714606
1070.0,36.4599100960458,19.572685898690096,0.2911456502635645,2.0700229969695596,SANDSTONE_POROUS,0.0,0.3213234321107036,0.20020499055571905,0.5,0.12849643870982447
1070.5,37.383846813043405,21.544898879774994,0.29624495172441184,2.0520033977751795,SANDSTONE_POROUS,0.0,0.3293335674454848,0.18618053794325978,0.5,0.13400903334785583
1071.0,39.95226054369192,18.858337364869655,0.29437173112801235,2.0299863316521254,SANDSTONE_POROUS,0.0,0.3350687953663924,0.19559458388135947,0.5,0.13476557688253724
1071.5,40.125707681538984,19.49854491472683,0.28417532498350107,2.0173134338161085,SANDSTONE_POROUS,0.0015713460192372964,0.333810864365657,0.19308162289725456,0.5,0.13467906046660033
1072.0,39.72803373408728,22.610360023313522,0.3156068132914128,2.0384020809370464,SANDSTONE_POROUS,0.0,0.34313610939205597,0.1744304687401846,0.5,0.1416413584945582
1072.5,39.39083151667756,16.181462098207938,0.28771707378323264,2.040815630826273,SANDSTONE_POROUS,0.0,0.32845986088365486,0.2154027902400295,0.5,0.12885434518373184
1073.0,34.14755667362489,21.241765996089153,0.27449489273862104,2.0179889610608344,SANDSTONE_POROUS,0.0,0.32876594301754253,0.18782801846514968,0.5,0.13350724370086559
1073.5,41.61809109612317,21.30311170010194,0.3045546651155044,2.021927966513447,SANDSTONE_POROUS,0.020226138701539664,0.342602191190041,0.1799827366059511,0.5,0.14046985562623107
1074.0,36.58641763010461,19.66682413700187,0.30504211895700395,2.058244243534382,SANDSTONE_POROUS,0.0,0.3318409856802043,0.1933950560474489,0.5,0.13383228982787027
1074.5,39.13931845907537,17.63002752602401,0.3086105726634946,2.0105071505957026,SANDSTONE_POROUS,0.0,0.3480909982724435,0.19472567672112928,0.5,0.14015437153665425
1075.0,41.45335549300388,20.25672068540895,0.2828106771367339,1.9705307885244745,SANDSTONE_POROUS,0.01816694366254854,0.3473050996215565,0.1820735161580365,0.5,0.14203501947692126
1075.5,40.08309639461758,22.166277711067213,0.3151559602769796,1.9910031184944879,SANDSTONE_POROUS,0.001038704932719714,0.35727400483712984,0.16919779782784686,0.5,0.148412014998776
1076.0,44.25236419327126,18.931396898430982,0.3157853684530646,1.9727599289949165,SANDSTONE_POROUS,0.053154552415890774,0.36311694816746665,0.18013771910809964,0.5,0.1488529446775426
1076.5,41.79785624599299,23.8541371922375,0.3172853479588957,1.9741399246665892,SANDSTONE_POROUS,0.02247320307491236,0.36344875741381477,0.16033098648351782,0.5,0.15258832980072454
1077.0,42.446021579349484,21.52926618974686,0.29263286692203394,2.0329149549357557,SANDSTONE_POROUS,0.030575269741868548,0.33331190166230307,0.18402510504311922,0.5,0.13598707197338797
1077.5,36.77428808092837,19.024839086994895,0.3168357909270713,1.9452812529657388,SANDSTONE_POROUS,0.0,0.37196903092846323,0.17541843417353753,0.5,0.15335940298097203
